,REGN_GKO,DATE,RESERVES,BALANCE_INCOME,CAPITAL,NET_INCOME,LIABILITIES,NET_ASSETS,LIQUIDITY_NORM,INSIDE_NORM,RISK_NORM,MAX_NORM
0,1,2017-10-01,15632123.0,0.0,3414670.0,,5414541.0,-1999871.0,278.646,0.151,,127.333
1,1,2018-01-01,15439064.0,0.0,3414670.0,,4438557.0,,224.919,0.15,,121.662
2,1,2018-04-01,15688804.0,0.0,3414670.0,,4572233.0,3381320.0,156.418,0.143,,129.236
3,1,2018-07-01,17388611.0,0.0,3414670.0,,4267965.0,3386710.0,187.032,0.141,,116.728
4,1,2018-10-01,13718077.0,0.0,3414670.0,,2722275.0,2840819.0,199.355,0.141,,122.906
5,1,2019-01-01,12019918.0,0.0,3414670.0,,3320972.0,2211163.0,222.584,0.144,,192.386
6,1,2019-04-01,17368069.0,3505029.0,0.0,90359.0,1260119826.0,-457206.0,252.017,0.155,,178.822
7,1,2019-07-01,17567130.0,3587163.0,0.0,172493.0,1132237382.0,-67586.0,264.193,0.15,,169.076
8,1,2019-10-01,17424725.0,3574788.0,0.0,160118.0,1183953299.0,-81031.0,263.839,0.148,,153.054
9,1,2020-01-01,16511879.0,3509884.0,0.0,95214.0,1018330179.0,-1004684.0,307.083,0.151,,135.661
10,1,2020-04-01,15519612.0,3474238.0,0.0,59568.0,1342697541.0,-449531.0,202.931,,,160.134
11,1,2020-07-01,17401610.0,3470981.0,0.0,56311.0,1225372014.0,0.0,268.706,,,119.411
12,1,2020-10-01,16896436.0,3466917.0,0.0,52247.0,1125843200.0,-71468.0,340.291,,,131.536
13,1,2021-01-01,17174229.0,3474484.0,0.0,59814.0,1077250771.0,,447.926,,,115.426
14,1,2021-04-01,16208308.0,3468511.0,0.0,53841.0,1060599057.0,,543.247,,,137.151
15,1,2021-07-01,17073666.0,161910840.0,216030235.0,11021006.0,1072332160.0,216030235.0,481.415,,,142.427
16,1,2021-10-01,17065960.0,168623528.0,221860512.0,17733694.0,1013576269.0,,447.895,,,126.023
17,1,2023-07-01,2953846.0,239451450.0,288295088.0,10737955.0,862004157.0,288008958.0,338.194,,,
18,1,2023-10-01,2941393.0,251727115.0,294114893.0,34097384.0,962179582.0,294107545.0,408.334,,,
19,1,2024-01-01,2952402.0,261259326.0,309805995.0,43600182.0,817647625.0,,1391.507,,,
20,101,2017-10-01,0.0,,,,,,183.867,0.048,,251.778
21,101,2018-01-01,0.0,,,,,,195.731,0.041,,316.124
22,101,2018-04-01,0.0,,,,,,179.795,0.112,,235.907
23,101,2018-07-01,0.0,,,,,,217.233,0.098,,273.632
24,101,2018-10-01,0.0,,,,,,226.389,0.755,,131.735
25,101,2019-01-01,0.0,,,,,,290.554,0.768,,107.457
26,101,2019-04-01,0.0,,,,,,271.726,0.885,,200.99
27,101,2019-07-01,0.0,,,,,,275.825,0.835,,184.333
28,101,2019-10-01,0.0,,,,,,227.677,0.41,,254.434
29,101,2020-01-01,0.0,,,,,,231.329,0.295,,283.213
30,101,2020-04-01,0.0,,,,,,194.473,,,260.65
31,101,2020-07-01,535090.0,51919.0,-436.0,51919.0,62913799.0,,195.219,,,239.098
32,101,2020-10-01,551666.0,16117.0,-336.0,16117.0,64955447.0,-138905.0,199.972,,,292.403
33,101,2021-01-01,0.0,,,,,,184.688,,,271.138
34,101,2021-04-01,0.0,,,,,,156.173,,,270.932
35,101,2021-07-01,0.0,,,,,,177.747,,,286.268
36,101,2021-10-01,0.0,,,,,,206.576,,,259.825
37,101,2023-07-01,0.0,,,,,,240.641,,,
38,101,2023-10-01,0.0,,,,,,210.923,,,
39,101,2024-01-01,0.0,,,,,,373.681,,,
40,212,2017-10-01,372973.0,0.0,5245.0,,33350.0,-6250533.0,498.821,0.274,,391.44
41,212,2018-01-01,430033.0,0.0,5245.0,,33350.0,-293964.0,371.274,0.421,,384.694
42,212,2018-04-01,469972.0,0.0,5245.0,,33350.0,,584.148,0.353,,406.128
43,212,2018-07-01,613815.0,0.0,5245.0,,33350.0,-83719.0,443.659,0.412,,382.748
44,212,2018-10-01,615150.0,0.0,5245.0,,33350.0,-98271.0,383.158,0.358,,311.904
45,212,2019-01-01,623436.0,0.0,5245.0,,32755.0,-1363344.0,315.777,0.381,,327.44
46,212,2019-04-01,236920.0,5245.0,-472.0,0.0,12882159.0,-1258623.0,605.03,0.348,,352.661
47,212,2019-07-01,148578.0,5245.0,-365.0,0.0,12725684.0,-8191745.0,919.983,0.341,,407.693
48,212,2019-10-01,152024.0,5245.0,-369.0,0.0,13929890.0,-463635.0,534.785,0.362,,358.841
49,212,2020-01-01,171008.0,5245.0,-158.0,0.0,14336173.0,-47684.0,461.688,0.334,,353.159
50,212,2020-04-01,166171.0,5245.0,0.0,0.0,14997540.0,-1916235.0,462.356,,,360.386
51,212,2020-07-01,0.0,,,,,,327.098,,,347.689
52,212,2020-10-01,0.0,,,,,,332.411,,,337.34
53,212,2021-01-01,0.0,,,,,,273.544,,,311.39
54,212,2021-04-01,0.0,,,,,,263.198,,,362.18
55,212,2021-07-01,0.0,,,,,,276.015,,,367.91
56,212,2021-10-01,0.0,,,,,,311.1,,,336.872
57,212,2023-07-01,0.0,,,,,,279.34,,,
58,212,2023-10-01,0.0,,,,,,160.733,,,
59,212,2024-01-01,0.0,,,,,,221.519,,,
60,254,2017-10-01,128935.0,,90775.0,,27960.0,65111.0,121.601,0.48,,224.821
61,254,2018-01-01,0.0,,,,,,121.371,0.381,,239.444
62,254,2018-04-01,0.0,,,,,,109.736,0.4,,223.807
63,254,2018-07-01,0.0,,,,,,113.346,0.499,,217.885
64,254,2018-10-01,0.0,,,,,,98.611,0.972,,245.84
65,254,2019-01-01,0.0,,,,,,92.069,0.901,,228.47
66,254,2019-04-01,0.0,,,,,,89.013,0.961,,211.912
67,254,2019-07-01,0.0,,,,,,81.986,0.908,,198.263
68,254,2019-10-01,0.0,,,,,,87.116,0.997,,169.912
69,254,2020-01-01,0.0,,,,,,73.43,0.932,,160.498
70,254,2020-04-01,0.0,,,,,,79.568,,,172.542
71,254,2020-07-01,0.0,,,,,,81.715,,,182.527
72,254,2020-10-01,0.0,,,,,,76.377,,,141.029
73,254,2021-01-01,0.0,,,,,,71.145,,,159.006
74,254,2021-04-01,0.0,,,,,,227.086,,,147.167
75,254,2021-07-01,0.0,,,,,,247.906,,,148.328
76,254,2021-10-01,0.0,,,,,,278.256,,,137.222
77,254,2023-07-01,0.0,,,,,,218.976,,,
78,254,2023-10-01,0.0,,,,,,222.213,,,
79,254,2024-01-01,0.0,,,,,,178.12,,,
80,316,2017-10-01,4281972.0,0.0,0.0,,573851.0,,304.446,0.631,,57.206
81,316,2018-01-01,5313042.0,0.0,0.0,,426553.0,-756014.0,240.153,0.761,,62.909
82,316,2018-04-01,5590691.0,0.0,0.0,,581085.0,-4757.0,213.192,0.719,,45.883
83,316,2018-07-01,5753510.0,0.0,0.0,,391498.0,-538243.0,224.337,0.69,,43.522
84,316,2018-10-01,6254406.0,0.0,0.0,,407968.0,-299.0,229.894,0.594,,19.766
85,316,2019-01-01,12024973.0,0.0,0.0,,360034.0,-9604.0,171.738,0.506,,6.226
86,316,2019-04-01,1385929.0,76026.0,0.0,27819.0,246087397.0,-57983.0,184.942,0.658,,9.502
87,316,2019-07-01,1426774.0,58523.0,0.0,10316.0,243106398.0,0.0,757.207,0.476,,2.836
88,316,2019-10-01,1506563.0,57557.0,0.0,9350.0,256395256.0,,921.667,0.478,,7.907
89,316,2020-01-01,1659348.0,57734.0,0.0,9527.0,267182579.0,,334.151,0.405,,5.735
90,316,2020-04-01,1503161.0,52849.0,0.0,4642.0,271607369.0,,421.923,,,7.289
91,316,2020-07-01,1378863.0,54664.0,0.0,6457.0,247538345.0,-4438557.0,503.351,,,1.325
92,316,2020-10-01,1259998.0,68919.0,0.0,20712.0,232815859.0,,1318.712,,,0.948
93,316,2021-01-01,1200300.0,64354.0,0.0,16147.0,215287482.0,-33350.0,309.291,,,0.534
94,316,2021-04-01,1263719.0,63895.0,0.0,15688.0,222116428.0,,161.77,,,0.0
95,316,2021-07-01,1258399.0,65364043.0,68388045.0,5940535.0,231486356.0,67961492.0,139.991,,,0.0
96,316,2021-10-01,1362527.0,68224532.0,71461951.0,8826993.0,264345152.0,70111526.0,240.018,,,1.091
97,316,2023-07-01,428156.0,61707244.0,56820663.0,10484638.0,196466100.0,56387013.0,251.219,,,
98,316,2023-10-01,426901.0,65382595.0,60555057.0,16235859.0,197806406.0,60159523.0,125.6,,,
99,316,2024-01-01,420941.0,58197609.0,60578145.0,14257881.0,230684367.0,60367660.0,133.584,,,
100,323,2017-10-01,158779103.0,0.0,0.0,,1203507.0,-1713616.0,256.362,0.614,,257.667
101,323,2018-01-01,118022462.0,0.0,0.0,,1350425.0,-419706.0,973.948,0.0,,0.0
102,323,2018-04-01,109791962.0,0.0,0.0,,967641.0,,1442.879,0.164,,51.36
103,323,2018-07-01,54569355.0,0.0,0.0,,1021622.0,-62747.0,981.395,0.218,,129.629
104,323,2018-10-01,9777991.0,0.0,0.0,,1627408.0,,1392.598,0.254,,136.312
105,323,2019-01-01,0.0,,,,,,842.848,0.291,,197.486
106,323,2019-04-01,0.0,,,,,,,,,
107,323,2019-07-01,0.0,,,,,,,,,
108,323,2019-10-01,0.0,,,,,,,,,
109,323,2020-01-01,0.0,,,,,,,,,
110,323,2020-04-01,0.0,,,,,,,,,
111,323,2020-07-01,0.0,,,,,,,,,
112,323,2020-10-01,0.0,,,,,,,,,
113,323,2021-01-01,0.0,,,,,,,,,
114,323,2021-04-01,0.0,,,,,,,,,
115,323,2021-07-01,0.0,,,,,,,,,
116,323,2021-10-01,0.0,,,,,,,,,
117,323,2023-07-01,0.0,,,,,,,,,
118,323,2023-10-01,0.0,,,,,,,,,
119,323,2024-01-01,0.0,,,,,,,,,
120,328,2017-10-01,8180420.0,0.0,96248.0,,457206.0,-402604.0,138.385,0.266,,466.142
121,328,2018-01-01,8239075.0,0.0,96248.0,,433650.0,-11794944.0,117.42,0.199,,534.759
122,328,2018-04-01,9832112.0,0.0,96248.0,,250360.0,,161.561,0.23,,489.386
123,328,2018-07-01,11463999.0,0.0,96248.0,,572566.0,9026.0,131.593,0.325,,494.216
124,328,2018-10-01,43367873.0,0.0,96248.0,,202656.0,96248.0,117.296,0.374,,434.315
125,328,2019-01-01,0.0,,,,,,75.088,0.336,,465.976
126,328,2019-04-01,0.0,,,,,,101.849,0.371,,462.498
127,328,2019-07-01,0.0,,,,,,70.336,0.353,,454.948
128,328,2019-10-01,0.0,,,,,,84.17,0.371,,433.359
129,328,2020-01-01,0.0,,,,,,55.98,0.306,,436.452
130,328,2020-04-01,0.0,,,,,,54.889,,,458.951
131,328,2020-07-01,0.0,,,,,,65.132,,,460.058
132,328,2020-10-01,0.0,,,,,,63.529,,,467.021
133,328,2021-01-01,0.0,,,,,,73.136,,,468.214
134,328,2021-04-01,0.0,,,,,,80.619,,,424.976
135,328,2021-07-01,0.0,,,,,,88.364,,,403.714
136,328,2021-10-01,0.0,,,,,,69.155,,,391.425
137,328,2023-07-01,2994209.0,77563039.0,81410848.0,7862972.0,1259613733.0,80123169.0,89.518,,,
138,328,2023-10-01,2968368.0,80724393.0,75704760.0,11617913.0,1276912194.0,67473152.0,81.04,,,
139,328,2024-01-01,2928317.0,82232140.0,78149968.0,13125547.0,1204430063.0,77730073.0,93.528,,,
140,354,2017-10-01,588536269.0,0.0,0.0,,67586.0,-53523.0,136.559,0.179,,336.063
141,354,2018-01-01,586364564.0,0.0,0.0,,395534.0,-1964636.0,115.617,0.133,,372.2
142,354,2018-04-01,608282473.0,0.0,0.0,,14579.0,-30657.0,118.224,0.145,,358.549
143,354,2018-07-01,624597500.0,0.0,0.0,,52569.0,-276552.0,120.057,0.176,,355.739
144,354,2018-10-01,667497506.0,0.0,0.0,,37152.0,-6544.0,121.108,0.322,,356.875
145,354,2019-01-01,575802850.0,,0.0,,1653243.0,-306424.0,192.688,0.332,,394.808
146,354,2019-04-01,59051857.0,0.0,0.0,0.0,5576676153.0,-188420.0,174.805,0.241,,314.246
147,354,2019-07-01,56956190.0,0.0,0.0,0.0,5498645729.0,-254499.0,242.045,0.293,,323.627
148,354,2019-10-01,58358629.0,0.0,0.0,0.0,5683931049.0,,291.086,0.289,,326.012
149,354,2020-01-01,62749501.0,0.0,0.0,0.0,5882472740.0,-38370.0,164.485,0.281,,360.557
150,354,2020-04-01,62137847.0,0.0,0.0,0.0,6530140640.0,0.0,106.342,,,360.356
151,354,2020-07-01,70509763.0,0.0,65169.0,0.0,6311934455.0,37868.0,103.677,,,349.037
152,354,2020-10-01,75941193.0,0.0,52346.0,0.0,6819939725.0,52345.0,100.266,,,348.538
153,354,2021-01-01,74090182.0,0.0,37645.0,0.0,6762313447.0,-152791.0,105.555,,,340.266
154,354,2021-04-01,73728214.0,0.0,37645.0,0.0,6801398010.0,34682.0,157.286,,,309.839
155,354,2021-07-01,77763468.0,405727027.0,806518082.0,69014745.0,7068077727.0,,172.244,,,328.904
156,354,2021-10-01,77521038.0,422449861.0,823231124.0,111532996.0,7267436778.0,823106712.0,155.674,,,367.741
157,354,2023-07-01,31046581.0,519656797.0,976861758.0,110535712.0,12805099473.0,976160916.0,116.114,,,
158,354,2023-10-01,31046581.0,529790829.0,1048369913.0,182923719.0,13981011682.0,1048356023.0,72.865,,,
159,354,2024-01-01,31046581.0,523388535.0,1040710810.0,186524768.0,14683620688.0,,69.739,,,
160,429,2017-10-01,13414004.0,0.0,1972181.0,,81031.0,1709942.0,143.517,0.601,,506.994
161,429,2018-01-01,10448968.0,0.0,1972181.0,,210485.0,1682969.0,188.29,0.746,,468.209
162,429,2018-04-01,9647327.0,0.0,1972181.0,,64555.0,1960285.0,230.019,0.693,,434.363
163,429,2018-07-01,8421004.0,0.0,1972181.0,,35920.0,,106.924,0.595,,368.618
164,429,2018-10-01,7490105.0,0.0,1972398.0,,15416.0,1970479.0,119.989,0.787,,353.873
165,429,2019-01-01,4252827.0,0.0,1972398.0,,615092.0,1901558.0,137.008,0.593,,330.157
166,429,2019-04-01,2014534.0,2013454.0,0.0,41056.0,298813880.0,-618359.0,300.325,0.579,,308.51
167,429,2019-07-01,2035145.0,1987753.0,0.0,15355.0,291613098.0,-11241.0,193.438,0.698,,301.365
168,429,2019-10-01,1993821.0,1987789.0,0.0,15391.0,282896751.0,-59192.0,341.996,0.78,,310.23
169,429,2020-01-01,2089140.0,1984823.0,0.0,12425.0,279777030.0,-2079738.0,541.615,0.698,,300.894
170,429,2020-04-01,1956212.0,1985623.0,0.0,13225.0,278941063.0,-180167.0,359.463,,,322.465
171,429,2020-07-01,1948604.0,1983971.0,0.0,11573.0,265299046.0,-115184.0,262.864,,,320.443
172,429,2020-10-01,2008309.0,1995324.0,0.0,22926.0,280868454.0,-867898.0,161.163,,,272.937
173,429,2021-01-01,1970811.0,1975064.0,0.0,2667.0,299918015.0,,157.198,,,357.584
174,429,2021-04-01,2050156.0,1975085.0,0.0,2688.0,304106509.0,-520835.0,216.069,,,361.999
175,429,2021-07-01,2033605.0,7949062.0,17697892.0,549818.0,311126930.0,17697640.0,406.706,,,295.38
176,429,2021-10-01,2159467.0,8026306.0,17571496.0,627066.0,309610445.0,17545597.0,163.845,,,293.969
177,429,2023-07-01,814681.0,-13649231.0,16766868.0,-11225697.0,350904600.0,16708885.0,98.218,,,
178,429,2023-10-01,813575.0,-20743665.0,11808291.0,-18325126.0,334113474.0,11808291.0,256.268,,,
179,429,2024-01-01,834885.0,-37012090.0,-25891.0,-34775814.0,328192675.0,-27923.0,219.919,,,
180,436,2017-10-01,10042141.0,0.0,55981.0,,1004684.0,,166.018,0.215,,185.776
181,436,2018-01-01,11198969.0,0.0,55981.0,,1713616.0,,150.4,0.241,,199.36
182,436,2018-04-01,11104291.0,0.0,55981.0,,1167750.0,-4516252.0,246.129,0.13,,173.436
183,436,2018-07-01,11332338.0,0.0,55981.0,,1228909.0,,140.485,0.133,,182.124
184,436,2018-10-01,11475975.0,0.0,55981.0,,1195486.0,22631.0,108.538,0.166,,193.051
185,436,2019-01-01,12517200.0,0.0,55981.0,,1154552.0,,122.471,0.161,,193.759
186,436,2019-04-01,3792338.0,95439.0,0.0,39458.0,569158602.0,-581085.0,128.386,0.158,,191.871
187,436,2019-07-01,3690259.0,82087.0,0.0,26106.0,574547848.0,-967641.0,138.948,0.137,,165.228
188,436,2019-10-01,3865566.0,72451.0,0.0,16470.0,572204534.0,-250360.0,132.632,0.099,,179.638
189,436,2020-01-01,4023975.0,63577.0,0.0,7596.0,590184691.0,-14579.0,99.805,0.054,,163.655
190,436,2020-04-01,4080852.0,63189.0,0.0,7208.0,586070353.0,-64555.0,101.453,,,173.973
191,436,2020-07-01,4200437.0,62606.0,0.0,6625.0,587064414.0,-1167750.0,149.852,,,168.798
192,436,2020-10-01,4448914.0,61653.0,0.0,5672.0,634101048.0,-419690.0,82.511,,,221.123
193,436,2021-01-01,4865790.0,60793.0,0.0,4812.0,645238581.0,,134.74,,,250.553
194,436,2021-04-01,4816148.0,57559.0,0.0,1578.0,644576958.0,-59779.0,104.185,,,237.247
195,436,2021-07-01,5342868.0,63917127.0,93499404.0,8686720.0,645883828.0,,106.732,,,224.53
196,436,2021-10-01,5099136.0,67654475.0,96941981.0,12087847.0,673662587.0,96941981.0,105.796,,,237.803
197,436,2023-07-01,0.0,,,,,,241.43,,,
198,436,2023-10-01,0.0,,,,,,161.888,,,
199,436,2024-01-01,0.0,,,,,,145.231,,,
200,485,2017-10-01,315682.0,0.0,808575.0,,449531.0,799942.0,284.644,0.602,,92.336
201,485,2018-01-01,292736.0,0.0,808575.0,,419706.0,808575.0,140.272,0.566,,92.856
202,485,2018-04-01,319063.0,0.0,808575.0,,419690.0,748038.0,210.167,0.547,,99.631
203,485,2018-07-01,325482.0,0.0,808575.0,,420179.0,771744.0,208.89,0.598,,99.435
204,485,2018-10-01,334552.0,0.0,808575.0,,419113.0,-879089.0,239.848,0.538,,99.596
205,485,2019-01-01,337018.0,0.0,808575.0,,476614.0,-18055081.0,138.394,0.517,,96.485
206,485,2019-04-01,578130.0,824447.0,0.0,15872.0,41873602.0,,195.961,0.47,,97.183
207,485,2019-07-01,549718.0,816419.0,0.0,7844.0,43268847.0,,163.1,0.496,,96.469
208,485,2019-10-01,634775.0,820548.0,0.0,11973.0,44741441.0,-5049125.0,217.49,0.506,,94.269
209,485,2020-01-01,684637.0,828305.0,,19730.0,46913656.0,,150.705,0.497,,99.86
210,485,2020-04-01,709464.0,827117.0,0.0,18542.0,46002847.0,0.0,184.233,,,97.989
211,485,2020-07-01,789235.0,826134.0,0.0,17559.0,46057649.0,-498852.0,168.139,,,118.222
212,485,2020-10-01,856267.0,823581.0,0.0,15006.0,47092251.0,-14030184.0,179.095,,,103.598
213,485,2021-01-01,908905.0,822863.0,0.0,14288.0,46536154.0,,156.211,,,98.906
214,485,2021-04-01,1003249.0,820955.0,0.0,12380.0,45767381.0,-25395.0,161.77,,,118.972
215,485,2021-07-01,884235.0,9687425.0,12518340.0,897524.0,46184786.0,12518340.0,140.551,,,126.173
216,485,2021-10-01,951247.0,10004681.0,12719019.0,1213895.0,48126703.0,12718940.0,194.767,,,141.469
217,485,2023-07-01,118610.0,12098458.0,14566726.0,1082893.0,57258698.0,14539975.0,117.241,,,
218,485,2023-10-01,116937.0,12730126.0,14721461.0,1695540.0,61217853.0,,159.829,,,
219,485,2024-01-01,120555.0,13004852.0,15196185.0,1940138.0,67819607.0,14716349.0,208.195,,,
220,492,2017-10-01,29501.0,0.0,10512.0,,0.0,8530.0,185.305,0.231,,235.204
221,492,2018-01-01,0.0,,,,,,167.039,0.366,,216.51
222,492,2018-04-01,0.0,,,,,,125.618,0.34,,237.794
223,492,2018-07-01,0.0,,,,,,176.488,2.76,,245.397
224,492,2018-10-01,0.0,,,,,,182.456,2.232,,201.016
225,492,2019-01-01,0.0,,,,,,199.8,,,
226,492,2019-04-01,0.0,,,,,,194.1,,,
227,492,2019-07-01,0.0,,,,,,184.4,,,
228,492,2019-10-01,0.0,,,,,,178.4,,,
229,492,2020-01-01,0.0,,,,,,147.1,,,
230,492,2020-04-01,0.0,,,,,,240.4,,,
231,492,2020-07-01,0.0,,,,,,224.7,,,
232,492,2020-10-01,0.0,,,,,,162.6,,,
233,492,2021-01-01,0.0,,,,,,141.1,,,
234,492,2021-04-01,0.0,,,,,,133.1,,,
235,492,2021-07-01,0.0,,,,,,135.1,,,
236,492,2021-10-01,0.0,,,,,,206.9,,,
237,492,2023-07-01,0.0,,,,,,176.6,,,
238,492,2023-10-01,0.0,,,,,,192.9,,,
239,492,2024-01-01,0.0,,,,,,170.7,,,
240,493,2017-10-01,876473.0,0.0,744365.0,,71468.0,706204.0,494.02,1.304,,75.354
241,493,2018-01-01,855781.0,0.0,744365.0,,62747.0,744365.0,469.691,1.218,,74.777
242,493,2018-04-01,859172.0,0.0,744365.0,,59779.0,718264.0,539.679,1.184,,62.023
243,493,2018-07-01,863592.0,0.0,832877.0,,71429.0,820715.0,409.016,1.802,,82.841
244,493,2018-10-01,888885.0,0.0,832877.0,,75823.0,703286.0,596.223,1.921,,80.146
245,493,2019-01-01,866159.0,0.0,832877.0,,108340.0,830300.0,769.617,1.774,,111.522
246,493,2019-04-01,1057174.0,835650.0,0.0,2773.0,38582086.0,,761.863,2.085,,99.481
247,493,2019-07-01,1051322.0,968304.0,0.0,3098.0,40284759.0,-143600.0,601.29,2.042,,115.396
248,493,2019-10-01,1081294.0,967876.0,0.0,2670.0,40718974.0,-648204.0,832.286,1.957,,123.124
249,493,2020-01-01,952669.0,970978.0,0.0,5772.0,43366566.0,-13589.0,629.164,1.773,,124.376
250,493,2020-04-01,966139.0,971344.0,0.0,6138.0,42465985.0,,603.045,,,118.61
251,493,2020-07-01,1045562.0,1241725.0,0.0,6312.0,44442733.0,,435.378,,,92.808
252,493,2020-10-01,1050327.0,1243169.0,0.0,7756.0,46538782.0,-5317.0,453.111,,,110.403
253,493,2021-01-01,1105711.0,1242659.0,0.0,7246.0,48284152.0,,409.002,,,103.059
254,493,2021-04-01,1103926.0,1242206.0,0.0,6793.0,48639576.0,-61895.0,475.237,,,93.168
255,493,2021-07-01,1115623.0,6969564.0,11061202.0,885549.0,50085045.0,11060410.0,356.835,,,100.707
256,493,2021-10-01,1216011.0,7390719.0,11473243.0,1306704.0,50179964.0,,453.356,,,121.087
257,493,2023-07-01,155524.0,9726187.0,14455032.0,1209556.0,63952146.0,13845881.0,274.076,,,
258,493,2023-10-01,142820.0,10274141.0,14921991.0,1757521.0,66632192.0,14912932.0,279.392,,,
259,493,2024-01-01,136888.0,11152361.0,15934360.0,2635741.0,66506434.0,15861452.0,329.507,,,
260,538,2017-10-01,0.0,,,,,,325.086,2.879,,53.867
261,538,2018-01-01,0.0,,,,,,142.179,0.961,,96.207
262,538,2018-04-01,0.0,,,,,,220.376,0.302,,94.559
263,538,2018-07-01,33565.0,0.0,23652.0,,4715.0,-813439.0,259.645,0.243,,80.586
264,538,2018-10-01,52808.0,0.0,23652.0,,4473.0,,200.985,0.317,,95.239
265,538,2019-01-01,26898.0,0.0,23652.0,,4497.0,-513843.0,134.795,0.0,,0.0
266,538,2019-04-01,0.0,,,,,,111.566,,,
267,538,2019-07-01,16799.0,23652.0,0.0,0.0,905520.0,-19126.0,94.721,,,
268,538,2019-10-01,20504.0,23652.0,0.0,0.0,997367.0,-57983.0,121.197,,,
269,538,2020-01-01,42343.0,26564.0,0.0,0.0,972399.0,-22913.0,148.59,,,
270,538,2020-04-01,42127.0,26564.0,0.0,0.0,858393.0,-2015.0,256.075,,,
271,538,2020-07-01,37592.0,32445.0,0.0,0.0,808568.0,,314.047,,,
272,538,2020-10-01,51436.0,32445.0,0.0,0.0,965631.0,-145.0,252.054,,,
273,538,2021-01-01,56942.0,32445.0,0.0,0.0,923507.0,-4267965.0,200.28,,,
274,538,2021-04-01,39925.0,32445.0,0.0,0.0,993772.0,,172.051,,,
275,538,2021-07-01,46730.0,17858.0,412997.0,-50059.0,868225.0,379647.0,144.429,,,
276,538,2021-10-01,0.0,,,,,,165.528,,,
277,538,2023-07-01,0.0,,,,,,229.05,,,
278,538,2023-10-01,0.0,,,,,,451.858,,,
279,538,2024-01-01,0.0,,,,,,171.348,,,
280,554,2017-10-01,0.0,,,,,,53.028,,,
281,554,2018-01-01,146762.0,0.0,68994.0,,2770.0,33074.0,66.842,0.115,,37.063
282,554,2018-04-01,148289.0,0.0,68994.0,,0.0,-1159915.0,71.846,0.159,,47.101
283,554,2018-07-01,172588.0,0.0,69766.0,,0.0,-350413.0,93.96,0.144,,48.366
284,554,2018-10-01,209586.0,0.0,69766.0,,3315.0,,110.147,1.034,,51.51
285,554,2019-01-01,216168.0,0.0,69766.0,,2621.0,-1663.0,90.54,2.196,,82.188
286,554,2019-04-01,261121.0,80154.0,0.0,10388.0,24695399.0,-4715.0,106.029,2.33,,95.961
287,554,2019-07-01,236619.0,78527.0,0.0,6761.0,26868337.0,0.0,99.398,2.488,,108.557
288,554,2019-10-01,256019.0,76785.0,0.0,5019.0,29499631.0,,144.031,2.547,,120.872
289,554,2020-01-01,324612.0,79684.0,0.0,7918.0,31110268.0,-4430.0,103.711,2.592,,138.131
290,554,2020-04-01,0.0,,,,,,112.226,,,167.177
291,554,2020-07-01,0.0,,,,,,59.038,,,180.568
292,554,2020-10-01,0.0,,,,,,125.603,,,86.877
293,554,2021-01-01,0.0,,,,,,140.078,,,108.961
294,554,2021-04-01,0.0,,,,,,145.883,,,109.64
295,554,2021-07-01,0.0,,,,,,113.17,,,106.084
296,554,2021-10-01,0.0,,,,,,108.86,,,118.878
297,554,2023-07-01,0.0,,,,,,116.878,,,
298,554,2023-10-01,0.0,,,,,,107.904,,,
299,554,2024-01-01,186590.0,4320007.0,19037814.0,2175569.0,74516190.0,13861062.0,112.479,,,
300,558,2017-10-01,1373651.0,0.0,31270.0,,0.0,-18774.0,43.495,0.0,,0.0
301,558,2018-01-01,1366406.0,0.0,31270.0,,0.0,31270.0,37.372,0.0,,0.0
302,558,2018-04-01,1410679.0,0.0,31270.0,,0.0,-448743.0,60.373,0.0,,0.0
303,558,2018-07-01,0.0,,,,,,,,,
304,558,2018-10-01,0.0,,,,,,,,,
305,558,2019-01-01,0.0,,,,,,,,,
306,558,2019-04-01,0.0,,,,,,,,,
307,558,2019-07-01,0.0,,,,,,,,,
308,558,2019-10-01,0.0,,,,,,,,,
309,558,2020-01-01,0.0,,,,,,,,,
310,558,2020-04-01,0.0,,,,,,,,,
311,558,2020-07-01,0.0,,,,,,,,,
312,558,2020-10-01,0.0,,,,,,,,,
313,558,2021-01-01,0.0,,,,,,,,,
314,558,2021-04-01,0.0,,,,,,,,,
315,558,2021-07-01,0.0,,,,,,,,,
316,558,2021-10-01,0.0,,,,,,,,,
317,558,2023-07-01,0.0,,,,,,,,,
318,558,2023-10-01,0.0,,,,,,,,,
319,558,2024-01-01,0.0,,,,,,,,,
320,646,2017-10-01,72791.0,,17081.0,,,-7761880.0,167.379,0.594,,221.321
321,646,2018-01-01,70187.0,,17081.0,,3608.0,-208580.0,103.321,0.505,,197.622
322,646,2018-04-01,66453.0,,17081.0,,3429.0,-42334.0,143.154,0.472,,146.583
323,646,2018-07-01,67216.0,,17081.0,,4430.0,-972631.0,118.901,0.751,,282.856
324,646,2018-10-01,69415.0,,17081.0,,3193.0,-3822.0,124.541,0.41,,284.083
325,646,2019-01-01,70235.0,,17081.0,,5402.0,-61172.0,112.34,0.538,,267.338
326,646,2019-04-01,75355.0,,,,9946566.0,,105.052,0.439,,230.084
327,646,2019-07-01,70677.0,17081.0,,,10254889.0,,95.308,0.344,,228.933
